Date,Instructor_ID,Class_Type,Time_Slot,Session_Duration,3Day_Free_Trial,Subscribers,Pay_Per_Session,Evaluation_Score
2024-10-30,INST005,Aerobics,Early Morning,45MIN,9,32,2,3.91
2024-10-30,INST010,B.L.T.,Morning,60MIN,6,9,23,3.86
2024-10-30,INST010,Myobility,Early Morning,60MIN,7,10,3,3.68
2024-10-30,INST010,B.L.T.,Morning,75MIN,0,24,18,3.9
2024-10-30,INST010,B.L.T.,Evening,75MIN,9,0,16,3.73
2024-10-30,INST010,B.L.T.,Morning,15MIN,9,7,21,3.85
2024-10-30,INST010,Myobility,Early Morning,45MIN,8,5,8,3.69
2024-10-30,INST015,Aerobics,Early Morning,75MIN,6,3,14,3.87
2024-10-30,INST015,Aerobics,Evening,45MIN,2,18,1,3.85
2024-10-30,INST015,Aerobics,Early Morning,30MIN,3,9,13,3.89
2024-10-30,INST015,Aerobics,Afternoon,60MIN,2,16,20,4.02
2024-10-30,INST015,Aerobics,Afternoon,30MIN,5,7,27,4.03
2024-10-30,INST015,Hip Hop,Evening,15MIN,9,30,6,4.09
2024-10-30,INST015,Aerobics,Morning,45MIN,5,4,14,3.87
2024-10-30,INST006,TRX Circuit Party,Afternoon,75MIN,5,8,9,3.46
2024-10-30,INST006,TRX Circuit Party,Evening,45MIN,9,5,0,3.38
2024-10-30,INST006,B.L.T.,Early Morning,60MIN,0,15,21,3.6
2024-10-30,INST001,B.L.T.,Morning,60MIN,4,6,39,4.37
2024-10-30,INST001,Aerobics,Evening,15MIN,8,6,30,4.32
2024-10-30,INST001,Meditation,Evening,15MIN,7,20,2,4.17
2024-10-30,INST001,Meditation,Early Morning,60MIN,7,34,8,4.37
2024-10-30,INST019,Meditation,Afternoon,60MIN,3,30,11,3.92
2024-10-30,INST019,Meditation,Early Morning,30MIN,2,17,6,3.73
2024-10-30,INST019,Meditation,Afternoon,15MIN,5,10,0,3.63
2024-10-30,INST019,B.L.T.,Morning,45MIN,5,15,2,3.7
2024-10-30,INST019,B.L.T.,Evening,30MIN,4,11,3,3.66
2024-10-30,INST019,B.L.T.,Afternoon,75MIN,6,9,16,3.79
2024-10-30,INST019,Meditation,Evening,60MIN,6,16,1,3.71
2024-10-30,INST014,Meditation,Morning,15MIN,3,24,8,3.75
2024-10-30,INST014,TRX Circuit Party,Early Morning,45MIN,3,10,13,3.66
2024-10-30,INST014,Meditation,Evening,60MIN,0,22,10,3.72
2024-10-30,INST004,Hip Hop,Afternoon,15MIN,5,9,27,4.37
2024-10-30,INST004,Hip Hop,Evening,60MIN,6,18,6,4.26
2024-10-30,INST004,Hip Hop,Morning,30MIN,6,38,3,4.43
2024-10-30,INST004,B.L.T.,Evening,45MIN,0,12,23,4.31
2024-10-30,INST004,Hip Hop,Afternoon,60MIN,9,16,25,4.46
2024-10-30,INST020,TRX Circuit Party,Evening,15MIN,0,18,29,4.39
2024-10-30,INST020,Boxing,Evening,75MIN,5,19,24,4.4
2024-10-30,INST020,Boxing,Afternoon,60MIN,9,15,15,4.31
2024-10-30,INST017,Meditation,Evening,75MIN,3,17,5,3.85
2024-10-30,INST017,Muscle and Hustle,Afternoon,60MIN,3,1,18,3.82
2024-10-30,INST017,Muscle and Hustle,Early Morning,45MIN,6,11,16,3.93
2024-10-30,INST017,Pilates,Evening,30MIN,2,29,11,4.02
2024-10-30,INST017,Pilates,Afternoon,15MIN,6,18,2,3.86
2024-10-30,INST008,Myobility,Early Morning,45MIN,1,23,14,4.22
2024-10-30,INST008,Myobility,Evening,30MIN,2,36,8,4.3
2024-10-30,INST008,Muscle and Hustle,Evening,30MIN,5,5,7,4.01
2024-10-30,INST008,Muscle and Hustle,Morning,75MIN,7,0,38,4.29
2024-10-30,INST008,Myobility,Early Morning,45MIN,8,9,18,4.19
2024-10-30,INST009,Muscle and Hustle,Evening,75MIN,5,10,9,3.28
2024-10-30,INST009,Hip Hop,Early Morning,30MIN,6,2,6,3.18
2024-10-30,INST009,Hip Hop,Evening,30MIN,2,11,5,3.22
2024-10-30,INST009,Muscle and Hustle,Early Morning,75MIN,5,5,3,3.17
2024-10-30,INST009,Muscle and Hustle,Evening,75MIN,3,13,17,3.37
2024-10-30,INST009,Muscle and Hustle,Afternoon,30MIN,6,16,4,3.3
2024-10-30,INST011,Muscle and Hustle,Evening,45MIN,1,4,13,4.06
2024-10-30,INST011,Muscle and Hustle,Morning,45MIN,8,0,12,4.08
2024-10-30,INST011,Yoga,Morning,75MIN,5,18,3,4.14
2024-10-30,INST011,Yoga,Early Morning,15MIN,3,23,7,4.21
2024-10-30,INST011,Muscle and Hustle,Afternoon,30MIN,8,7,25,4.28
2024-10-30,INST011,Muscle and Hustle,Afternoon,45MIN,6,13,27,4.34
2024-10-30,INST011,Yoga,Evening,60MIN,2,29,11,4.3
2024-10-31,INST012,Yoga,Evening,15MIN,0,23,11,3.82
2024-10-31,INST012,Yoga,Early Morning,30MIN,1,13,5,3.67
2024-10-31,INST012,Aerobics,Early Morning,75MIN,0,10,25,3.83
2024-10-31,INST012,Aerobics,Morning,30MIN,6,14,6,3.74
2024-10-31,INST012,Yoga,Evening,60MIN,0,25,12,3.85
2024-10-31,INST012,Aerobics,Morning,60MIN,2,4,5,3.59
2024-10-31,INST005,TRX Circuit Party,Morning,30MIN,6,4,1,3.59
2024-10-31,INST005,TRX Circuit Party,Evening,45MIN,6,17,20,3.91
2024-10-31,INST005,Aerobics,Early Morning,75MIN,0,9,36,3.93
2024-10-31,INST005,TRX Circuit Party,Afternoon,45MIN,1,16,25,3.9
2024-10-31,INST003,Aerobics,Afternoon,45MIN,2,22,5,3.37
2024-10-31,INST003,Aerobics,Evening,75MIN,6,9,2,3.25
2024-10-31,INST003,Aerobics,Early Morning,75MIN,0,13,19,3.4
2024-10-31,INST003,TRX Circuit Party,Early Morning,60MIN,0,14,23,3.45
2024-10-31,INST003,B.L.T.,Early Morning,15MIN,4,0,5,3.17
2024-10-31,INST003,B.L.T.,Early Morning,75MIN,8,8,18,3.42
2024-10-31,INST006,Myobility,Afternoon,15MIN,7,1,13,3.45
2024-10-31,INST006,Hip Hop,Afternoon,75MIN,3,0,9,3.36
2024-10-31,INST006,B.L.T.,Evening,15MIN,5,4,30,3.63
2024-10-31,INST006,TRX Circuit Party,Evening,15MIN,9,14,13,3.6
2024-10-31,INST015,Aerobics,Morning,30MIN,0,18,17,3.99
2024-10-31,INST015,Hip Hop,Early Morning,15MIN,3,11,2,3.8
2024-10-31,INST015,Aerobics,Evening,15MIN,2,23,10,3.99
2024-10-31,INST015,Hip Hop,Evening,75MIN,1,0,13,3.78
2024-10-31,INST015,Hip Hop,Morning,45MIN,5,26,13,4.08
2024-10-31,INST015,Aerobics,Morning,75MIN,0,19,7,3.9
2024-10-31,INST010,B.L.T.,Evening,45MIN,1,7,3,3.59
2024-10-31,INST010,Myobility,Early Morning,15MIN,0,0,18,3.66
2024-10-31,INST010,B.L.T.,Afternoon,45MIN,2,21,1,3.72
2024-10-31,INST010,B.L.T.,Evening,60MIN,7,13,25,3.93
2024-10-31,INST010,B.L.T.,Evening,30MIN,0,11,21,3.8
2024-10-31,INST009,Muscle and Hustle,Evening,45MIN,4,8,16,3.32
2024-10-31,INST009,Muscle and Hustle,Morning,15MIN,2,1,3,3.1
2024-10-31,INST009,Muscle and Hustle,Morning,60MIN,5,3,27,3.39
2024-10-31,INST009,Hip Hop,Afternoon,15MIN,5,22,7,3.38
2024-10-31,INST009,Hip Hop,Afternoon,15MIN,8,16,1,3.29
2024-10-31,INST009,Hip Hop,Evening,45MIN,6,8,2,3.2
2024-10-31,INST009,Hip Hop,Evening,30MIN,0,7,5,3.16
2024-10-31,INST013,B.L.T.,Evening,45MIN,5,6,11,3.9
2024-10-31,INST013,Myobility,Evening,15MIN,7,23,3,4.01
2024-10-31,INST013,B.L.T.,Afternoon,30MIN,8,19,7,4.02
2024-10-31,INST013,Myobility,Afternoon,15MIN,2,8,15,3.93
2024-10-31,INST013,B.L.T.,Early Morning,15MIN,8,20,2,3.98
2024-10-31,INST013,Myobility,Afternoon,30MIN,7,1,24,4
2024-10-31,INST013,Myobility,Afternoon,15MIN,9,22,4,4.03
2024-10-31,INST004,Hip Hop,Afternoon,45MIN,8,33,8,4.45
2024-10-31,INST004,B.L.T.,Early Morning,60MIN,6,4,32,4.38
2024-10-31,INST004,Hip Hop,Morning,45MIN,4,24,17,4.41
2024-10-31,INST016,Yoga,Morning,60MIN,1,14,6,3.81
2024-10-31,INST016,Yoga,Early Morning,15MIN,6,28,6,4
2024-10-31,INST016,Hip Hop,Afternoon,75MIN,1,25,4,3.9
2024-10-31,INST019,Meditation,Morning,30MIN,3,30,11,3.92
2024-10-31,INST019,B.L.T.,Morning,15MIN,6,1,12,3.67
2024-10-31,INST019,B.L.T.,Morning,75MIN,1,20,17,3.86
2024-10-31,INST019,Meditation,Evening,60MIN,0,20,9,3.77
2024-10-31,INST019,B.L.T.,Evening,30MIN,4,5,6,3.63
2024-10-31,INST019,Meditation,Early Morning,60MIN,2,21,7,3.78
2024-10-31,INST001,Aerobics,Afternoon,30MIN,0,17,21,4.26
2024-10-31,INST001,Aerobics,Morning,75MIN,4,41,5,4.38
2024-10-31,INST001,Yoga,Morning,75MIN,9,23,2,4.22
2024-10-31,INST001,B.L.T.,Evening,30MIN,6,22,13,4.29
2024-10-31,INST001,Yoga,Early Morning,45MIN,4,14,2,4.08
2024-10-31,INST014,TRX Circuit Party,Evening,75MIN,0,16,25,3.81
2024-10-31,INST014,Muscle and Hustle,Evening,30MIN,9,10,6,3.65
2024-10-31,INST014,Hip Hop,Afternoon,75MIN,9,15,13,3.77
2024-10-31,INST014,TRX Circuit Party,Evening,75MIN,9,9,5,3.63
2024-10-31,INST020,Hip Hop,Morning,45MIN,8,21,19,4.4
2024-10-31,INST020,Hip Hop,Afternoon,30MIN,6,3,8,4.09
2024-10-31,INST020,Hip Hop,Afternoon,45MIN,5,38,2,4.37
2024-10-31,INST002,B.L.T.,Afternoon,30MIN,5,13,15,4.17
2024-10-31,INST002,B.L.T.,Evening,60MIN,4,9,11,4.08
2024-10-31,INST002,B.L.T.,Evening,45MIN,3,34,12,4.33
2024-10-31,INST002,B.L.T.,Afternoon,15MIN,0,6,9,3.99
2024-10-31,INST002,B.L.T.,Afternoon,15MIN,4,14,18,4.2
2024-10-31,INST002,B.L.T.,Afternoon,75MIN,3,13,7,4.07
2024-10-31,INST002,B.L.T.,Morning,60MIN,3,11,14,4.12
2024-10-31,INST011,Muscle and Hustle,Afternoon,45MIN,9,19,7,4.23
2024-10-31,INST011,Muscle and Hustle,Evening,75MIN,6,11,9,4.14
2024-10-31,INST011,Muscle and Hustle,Early Morning,45MIN,1,7,38,4.34
2024-10-31,INST011,Yoga,Early Morning,60MIN,0,26,12,4.26
2024-10-31,INST011,Muscle and Hustle,Evening,30MIN,0,20,19,4.27
2024-10-31,INST011,Yoga,Afternoon,45MIN,7,25,5,4.25
2024-10-31,INST007,Meditation,Morning,75MIN,4,19,5,3.36
2024-10-31,INST007,Yoga,Afternoon,60MIN,7,21,2,3.38
2024-10-31,INST007,Aerobics,Afternoon,75MIN,7,11,21,3.47
2024-10-31,INST007,Aerobics,Afternoon,30MIN,4,17,3,3.32
2024-10-31,INST007,Aerobics,Afternoon,30MIN,6,0,2,3.16
2024-10-31,INST007,Meditation,Evening,60MIN,1,4,1,3.14
2024-10-31,INST008,Muscle and Hustle,Evening,15MIN,8,2,23,4.17
2024-10-31,INST008,Myobility,Morning,30MIN,9,27,13,4.33
2024-10-31,INST008,Myobility,Afternoon,15MIN,7,6,26,4.23
2024-10-31,INST008,Myobility,Morning,45MIN,4,0,13,4.01
2024-10-31,INST018,Yoga,Morning,45MIN,8,32,7,4.23
2024-10-31,INST018,Yoga,Morning,75MIN,3,12,3,3.94
2024-10-31,INST018,Yoga,Morning,45MIN,5,21,4,4.06
2024-10-31,INST017,Meditation,Early Morning,30MIN,0,24,11,3.95
2024-10-31,INST017,Muscle and Hustle,Afternoon,75MIN,0,25,18,4.03
2024-10-31,INST017,Meditation,Evening,45MIN,6,26,6,3.98
2024-11-01,INST018,Muscle and Hustle,Evening,60MIN,4,16,20,4.16
2024-11-01,INST018,Muscle and Hustle,Morning,60MIN,2,7,18,4.03
2024-11-01,INST018,Muscle and Hustle,Morning,15MIN,8,28,4,4.16
2024-11-01,INST018,Yoga,Morning,45MIN,3,16,5,4
2024-11-01,INST018,Muscle and Hustle,Early Morning,45MIN,3,33,10,4.22
2024-11-01,INST018,Muscle and Hustle,Afternoon,75MIN,2,0,34,4.12
2024-11-01,INST018,Muscle and Hustle,Evening,60MIN,0,4,19,3.99
2024-11-01,INST001,Meditation,Afternoon,75MIN,1,25,11,4.25
2024-11-01,INST001,B.L.T.,Early Morning,15MIN,4,6,12,4.1
2024-11-01,INST001,Yoga,Early Morning,30MIN,7,16,1,4.12
2024-11-01,INST001,Aerobics,Morning,75MIN,2,16,6,4.12
2024-11-01,INST001,Yoga,Morning,15MIN,3,18,6,4.15
2024-11-01,INST001,Meditation,Afternoon,60MIN,0,17,8,4.13
2024-11-01,INST001,Yoga,Morning,45MIN,5,22,5,4.2
2024-11-01,INST005,TRX Circuit Party,Afternoon,15MIN,0,10,16,3.74
2024-11-01,INST005,Aerobics,Afternoon,60MIN,5,7,25,3.85
2024-11-01,INST005,Aerobics,Morning,15MIN,9,5,5,3.67
2024-11-01,INST005,TRX Circuit Party,Morning,75MIN,1,16,23,3.88
2024-11-01,INST007,Aerobics,Afternoon,15MIN,5,16,12,3.41
2024-11-01,INST007,Meditation,Evening,60MIN,0,15,7,3.3
2024-11-01,INST007,Aerobics,Afternoon,15MIN,6,0,14,3.28
2024-11-01,INST007,Meditation,Morning,45MIN,2,11,4,3.25
2024-11-01,INST015,Hip Hop,Morning,45MIN,2,12,2,3.8
2024-11-01,INST015,Aerobics,Early Morning,30MIN,5,8,28,4.05
2024-11-01,INST015,Aerobics,Evening,60MIN,6,4,9,3.83
2024-11-01,INST015,Aerobics,Early Morning,45MIN,1,12,8,3.85
2024-11-01,INST015,Hip Hop,Evening,60MIN,4,4,31,4.03
2024-11-01,INST015,Hip Hop,Morning,75MIN,7,0,10,3.81
2024-11-01,INST015,Aerobics,Early Morning,75MIN,3,22,19,4.08
2024-11-01,INST019,B.L.T.,Afternoon,15MIN,1,11,32,3.92
2024-11-01,INST019,Meditation,Early Morning,15MIN,1,23,9,3.81
2024-11-01,INST019,Meditation,Morning,45MIN,1,25,11,3.85
2024-11-01,INST019,Meditation,Morning,30MIN,4,22,6,3.8
2024-11-01,INST003,Myobility,Early Morning,60MIN,1,1,10,3.2
2024-11-01,INST003,TRX Circuit Party,Evening,30MIN,2,14,20,3.44
2024-11-01,INST003,B.L.T.,Morning,45MIN,7,17,14,3.46
2024-11-01,INST003,B.L.T.,Early Morning,30MIN,8,4,8,3.28
2024-11-01,INST003,B.L.T.,Evening,60MIN,9,8,15,3.4
2024-11-01,INST014,Muscle and Hustle,Morning,75MIN,8,2,1,3.51
2024-11-01,INST014,Meditation,Evening,60MIN,0,17,8,3.65
2024-11-01,INST014,Meditation,Morning,60MIN,0,7,3,3.5
2024-11-01,INST014,Meditation,Early Morning,75MIN,7,16,0,3.63
2024-11-01,INST014,Muscle and Hustle,Afternoon,75MIN,7,32,2,3.81
2024-11-01,INST014,Muscle and Hustle,Morning,75MIN,7,25,7,3.79
2024-11-01,INST014,Muscle and Hustle,Morning,45MIN,2,6,15,3.63
2024-11-01,INST016,Hip Hop,Afternoon,45MIN,9,9,14,3.92
2024-11-01,INST016,Hip Hop,Afternoon,60MIN,3,16,2,3.81
2024-11-01,INST016,Yoga,Morning,45MIN,1,31,13,4.05
2024-11-01,INST016,Hip Hop,Early Morning,15MIN,9,3,4,3.76
2024-11-01,INST010,B.L.T.,Evening,60MIN,8,9,8,3.73
2024-11-01,INST010,Myobility,Evening,60MIN,2,10,29,3.89
2024-11-01,INST010,B.L.T.,Early Morning,30MIN,0,21,6,3.75
2024-11-01,INST010,B.L.T.,Early Morning,45MIN,3,1,32,3.84
2024-11-01,INST002,B.L.T.,Afternoon,15MIN,2,37,7,4.3
2024-11-01,INST002,B.L.T.,Afternoon,75MIN,1,14,22,4.21
2024-11-01,INST002,B.L.T.,Early Morning,60MIN,9,8,2,4.03
2024-11-01,INST002,B.L.T.,Evening,60MIN,1,6,8,3.99
2024-11-01,INST002,B.L.T.,Early Morning,45MIN,1,2,16,4.03
2024-11-01,INST011,Muscle and Hustle,Evening,45MIN,9,32,6,4.35
2024-11-01,INST011,Muscle and Hustle,Evening,75MIN,5,18,16,4.27
2024-11-01,INST011,Muscle and Hustle,Early Morning,15MIN,8,10,15,4.21
2024-11-01,INST011,Muscle and Hustle,Early Morning,15MIN,2,6,31,4.27
2024-11-01,INST011,Yoga,Evening,15MIN,0,18,9,4.15
2024-11-01,INST004,Hip Hop,Morning,75MIN,9,18,24,4.47
2024-11-01,INST004,B.L.T.,Afternoon,60MIN,5,8,24,4.33
2024-11-01,INST004,Hip Hop,Evening,45MIN,4,34,9,4.43
2024-11-01,INST004,Hip Hop,Evening,45MIN,2,3,28,4.29
2024-11-01,INST004,Hip Hop,Morning,15MIN,6,4,16,4.22
2024-11-01,INST004,Hip Hop,Afternoon,45MIN,9,5,11,4.21
2024-11-01,INST006,B.L.T.,Afternoon,60MIN,6,11,11,3.52
2024-11-01,INST006,Hip Hop,Morning,30MIN,9,16,13,3.62
2024-11-01,INST006,Myobility,Afternoon,75MIN,5,14,9,3.52
2024-11-01,INST009,Boxing,Evening,60MIN,2,14,21,3.41
2024-11-01,INST009,Boxing,Morning,15MIN,8,13,12,3.37
2024-11-01,INST009,Muscle and Hustle,Afternoon,75MIN,9,2,15,3.3
2024-11-01,INST009,Hip Hop,Evening,15MIN,5,5,7,3.21
2024-11-01,INST009,Muscle and Hustle,Early Morning,15MIN,7,6,2,3.19
2024-11-01,INST020,Hip Hop,Early Morning,30MIN,0,23,1,4.16
2024-11-01,INST020,TRX Circuit Party,Afternoon,15MIN,8,12,12,4.24
2024-11-01,INST020,TRX Circuit Party,Morning,15MIN,2,20,28,4.42
2024-11-01,INST020,Hip Hop,Early Morning,30MIN,3,30,5,4.3
2024-11-01,INST020,TRX Circuit Party,Evening,60MIN,4,20,26,4.42
2024-11-01,INST012,Pilates,Evening,45MIN,4,29,9,3.9
2024-11-01,INST012,Yoga,Early Morning,15MIN,1,23,10,3.82
2024-11-01,INST012,Meditation,Evening,60MIN,5,30,8,3.91
2024-11-01,INST012,Aerobics,Early Morning,60MIN,1,13,16,3.78
2024-11-01,INST017,Meditation,Morning,30MIN,8,21,2,3.91
2024-11-01,INST017,Muscle and Hustle,Early Morning,45MIN,1,16,21,3.98
2024-11-01,INST017,Muscle and Hustle,Afternoon,30MIN,4,5,27,3.96
2024-11-01,INST017,Pilates,Early Morning,60MIN,6,30,8,4.04
2024-11-01,INST017,Pilates,Early Morning,60MIN,4,24,7,3.95
2024-11-01,INST017,Meditation,Afternoon,45MIN,1,16,7,3.84
2024-11-01,INST008,Muscle and Hustle,Afternoon,60MIN,4,8,5,4.01
2024-11-01,INST008,Muscle and Hustle,Evening,75MIN,2,0,15,4.01
2024-11-01,INST008,Myobility,Afternoon,75MIN,0,13,35,4.32
2024-11-01,INST008,Myobility,Morning,60MIN,7,0,18,4.09
2024-11-01,INST013,Myobility,Afternoon,75MIN,3,1,9,3.81
2024-11-01,INST013,B.L.T.,Morning,30MIN,8,9,7,3.92
2024-11-01,INST013,Myobility,Morning,60MIN,6,5,3,3.82
2024-11-01,INST013,Myobility,Afternoon,75MIN,0,40,6,4.14
2024-11-01,INST013,Myobility,Early Morning,15MIN,3,11,12,3.94
2024-11-01,INST013,Myobility,Early Morning,75MIN,0,15,4,3.87
2024-11-02,INST009,Muscle and Hustle,Morning,75MIN,5,1,13,3.23
2024-11-02,INST009,Muscle and Hustle,Afternoon,30MIN,0,8,5,3.17
2024-11-02,INST009,Hip Hop,Early Morning,15MIN,5,0,1,3.1
2024-11-02,INST009,Boxing,Afternoon,45MIN,2,11,16,3.33
2024-11-02,INST012,Pilates,Early Morning,15MIN,2,31,12,3.93
2024-11-02,INST012,Pilates,Afternoon,30MIN,1,28,12,3.89
2024-11-02,INST012,Meditation,Evening,30MIN,7,14,0,3.69
2024-11-02,INST012,Meditation,Early Morning,30MIN,5,30,9,3.92
2024-11-02,INST012,Aerobics,Early Morning,15MIN,3,35,6,3.92
2024-11-02,INST017,Pilates,Morning,60MIN,9,25,2,3.96
2024-11-02,INST017,Muscle and Hustle,Evening,45MIN,7,0,13,3.8
2024-11-02,INST017,Pilates,Afternoon,60MIN,4,9,1,3.74
2024-11-02,INST017,Meditation,Morning,15MIN,0,16,7,3.83
2024-11-02,INST017,Muscle and Hustle,Morning,60MIN,7,4,20,3.91
2024-11-02,INST001,Meditation,Evening,45MIN,8,32,6,4.34
2024-11-02,INST001,Aerobics,Early Morning,30MIN,8,26,11,4.33
2024-11-02,INST001,B.L.T.,Morning,15MIN,1,43,6,4.38
2024-11-02,INST001,Aerobics,Early Morning,30MIN,4,8,16,4.16
2024-11-02,INST001,B.L.T.,Morning,30MIN,0,0,39,4.27
2024-11-02,INST001,Yoga,Afternoon,15MIN,2,16,5,4.11
2024-11-02,INST001,B.L.T.,Early Morning,60MIN,0,25,4,4.17
2024-11-02,INST002,B.L.T.,Morning,60MIN,3,18,26,4.31
2024-11-02,INST002,B.L.T.,Early Morning,75MIN,4,15,20,4.23
2024-11-02,INST002,B.L.T.,Afternoon,45MIN,5,15,19,4.23
2024-11-02,INST002,B.L.T.,Early Morning,60MIN,4,28,17,4.33
2024-11-02,INST002,B.L.T.,Early Morning,30MIN,5,1,22,4.12
2024-11-02,INST002,B.L.T.,Afternoon,75MIN,9,15,15,4.23
2024-11-02,INST006,Hip Hop,Early Morning,15MIN,6,6,25,3.61
2024-11-02,INST006,B.L.T.,Evening,75MIN,4,1,4,3.33
2024-11-02,INST006,TRX Circuit Party,Early Morning,75MIN,7,10,9,3.5
2024-11-02,INST006,Hip Hop,Evening,30MIN,9,11,18,3.62
2024-11-02,INST006,B.L.T.,Early Morning,75MIN,9,15,13,3.61
2024-11-02,INST020,Hip Hop,Morning,45MIN,9,35,2,4.38
2024-11-02,INST020,Hip Hop,Evening,30MIN,8,16,17,4.33
2024-11-02,INST020,Boxing,Evening,45MIN,8,8,5,4.13
2024-11-02,INST019,B.L.T.,Morning,45MIN,5,20,1,3.74
2024-11-02,INST019,Meditation,Afternoon,15MIN,3,9,2,3.62
2024-11-02,INST019,Meditation,Afternoon,45MIN,2,25,9,3.84
2024-11-02,INST019,B.L.T.,Afternoon,75MIN,2,2,17,3.69
2024-11-02,INST019,B.L.T.,Morning,75MIN,7,8,8,3.71
2024-11-02,INST010,B.L.T.,Early Morning,60MIN,3,9,22,3.82
2024-11-02,INST010,Myobility,Morning,30MIN,3,9,21,3.81
2024-11-02,INST010,B.L.T.,Afternoon,15MIN,6,34,3,3.91
2024-11-02,INST010,B.L.T.,Evening,75MIN,4,15,5,3.72
2024-11-02,INST010,Myobility,Evening,30MIN,2,32,6,3.88
2024-11-02,INST010,Myobility,Morning,60MIN,1,5,6,3.6
2024-11-02,INST010,Myobility,Afternoon,30MIN,3,2,13,3.66
2024-11-02,INST004,Hip Hop,Evening,60MIN,7,0,30,4.33
2024-11-02,INST004,Hip Hop,Evening,60MIN,8,17,12,4.33
2024-11-02,INST004,B.L.T.,Morning,60MIN,1,22,1,4.2
2024-11-02,INST004,B.L.T.,Evening,30MIN,8,16,3,4.23
2024-11-02,INST008,Muscle and Hustle,Afternoon,45MIN,6,35,5,4.3
2024-11-02,INST008,Myobility,Morning,45MIN,0,29,8,4.21
2024-11-02,INST008,Muscle and Hustle,Evening,45MIN,9,6,9,4.08
2024-11-02,INST008,Myobility,Early Morning,30MIN,1,28,15,4.28
2024-11-02,INST008,Myobility,Early Morning,45MIN,2,37,7,4.3
2024-11-02,INST008,Myobility,Early Morning,15MIN,3,23,9,4.19
2024-11-02,INST005,TRX Circuit Party,Early Morning,30MIN,6,17,21,3.92
2024-11-02,INST005,TRX Circuit Party,Afternoon,45MIN,4,6,5,3.63
2024-11-02,INST005,TRX Circuit Party,Early Morning,15MIN,6,7,5,3.66
2024-11-02,INST005,Aerobics,Morning,30MIN,7,22,1,3.78
2024-11-02,INST013,B.L.T.,Evening,45MIN,3,13,8,3.92
2024-11-02,INST013,Myobility,Evening,45MIN,9,12,14,4.03
2024-11-02,INST013,Myobility,Afternoon,75MIN,6,8,26,4.08
2024-11-02,INST013,Myobility,Evening,45MIN,1,9,7,3.85
2024-11-02,INST013,Myobility,Evening,75MIN,4,13,23,4.08
2024-11-02,INST015,Aerobics,Evening,75MIN,2,9,15,3.9
2024-11-02,INST015,Hip Hop,Morning,45MIN,3,2,13,3.82
2024-11-02,INST015,Hip Hop,Evening,75MIN,0,23,9,3.96
2024-11-02,INST015,Hip Hop,Morning,30MIN,3,10,2,3.79
2024-11-02,INST015,Aerobics,Afternoon,60MIN,9,28,6,4.07
2024-11-02,INST011,Muscle and Hustle,Afternoon,60MIN,7,22,6,4.23
2024-11-02,INST011,Muscle and Hustle,Evening,60MIN,5,8,24,4.25
2024-11-02,INST011,Muscle and Hustle,Early Morning,75MIN,5,15,15,4.23
2024-11-02,INST003,Aerobics,Afternoon,75MIN,7,1,4,3.2
2024-11-02,INST003,B.L.T.,Afternoon,45MIN,2,6,22,3.38
2024-11-02,INST003,B.L.T.,Early Morning,15MIN,4,21,9,3.42
2024-11-02,INST014,TRX Circuit Party,Evening,15MIN,5,12,13,3.7
2024-11-02,INST014,Muscle and Hustle,Early Morning,60MIN,0,31,1,3.72
2024-11-02,INST014,Hip Hop,Early Morning,30MIN,1,13,4,3.58
2024-11-02,INST014,Muscle and Hustle,Early Morning,75MIN,3,35,3,3.81
2024-11-02,INST014,TRX Circuit Party,Morning,45MIN,9,5,0,3.54
2024-11-02,INST014,TRX Circuit Party,Morning,15MIN,8,13,12,3.73
2024-11-02,INST016,Yoga,Afternoon,75MIN,1,17,7,3.85
2024-11-02,INST016,B.L.T.,Evening,15MIN,1,18,1,3.8
2024-11-02,INST016,B.L.T.,Early Morning,45MIN,8,23,12,4.03
2024-11-02,INST018,Muscle and Hustle,Afternoon,60MIN,1,25,5,4.07
2024-11-02,INST018,Yoga,Early Morning,75MIN,6,25,6,4.13
2024-11-02,INST018,Muscle and Hustle,Morning,75MIN,9,7,26,4.18
2024-11-02,INST018,Muscle and Hustle,Afternoon,30MIN,1,13,30,4.2
2024-11-02,INST018,Yoga,Evening,15MIN,0,11,6,3.93
2024-11-02,INST007,Yoga,Evening,75MIN,4,26,8,3.46
2024-11-02,INST007,Meditation,Afternoon,75MIN,1,22,9,3.4
2024-11-02,INST007,Meditation,Evening,30MIN,2,4,0,3.14
2024-11-02,INST007,Yoga,Morning,60MIN,8,23,3,3.42
2024-11-03,INST003,TRX Circuit Party,Evening,15MIN,0,4,7,3.19
2024-11-03,INST003,Aerobics,Morning,75MIN,9,2,20,3.39
2024-11-03,INST003,B.L.T.,Morning,30MIN,1,9,9,3.27
2024-11-03,INST003,B.L.T.,Morning,60MIN,6,0,3,3.17
2024-11-03,INST003,Myobility,Evening,15MIN,7,1,7,3.23
2024-11-03,INST003,B.L.T.,Morning,15MIN,7,19,3,3.37
2024-11-03,INST019,Meditation,Evening,30MIN,0,17,8,3.73
2024-11-03,INST019,B.L.T.,Afternoon,60MIN,7,9,25,3.89
2024-11-03,INST019,B.L.T.,Morning,75MIN,2,11,15,3.76
2024-11-03,INST019,Meditation,Evening,75MIN,5,31,9,3.93
2024-11-03,INST019,B.L.T.,Evening,45MIN,0,22,10,3.8
